"rules","support","confidence","lift","count","lift2"
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Creatine Kinase, CK_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Free T4_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Free T4_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Free T4_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Free T4_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Free T4_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Free T4_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Cholesterol, Total_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Potassium, K_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Potassium, K_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Potassium, K_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Sodium, Na_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Cholesterol, Total_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Cholesterol, Total_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Cholesterol, Total_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Glucose (AC)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{AST(GOT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,CBC & platelet_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{AST(GOT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,LDL_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {Champix tablet_SMOKE}",0.1,1,1,4,1
